,date,cbl,maxtp,mintp,rain,wdsp,Rain_Or_Not
2680,2011-02-02,1009.6,12.7,4.0,1.0,10.163227313837787,1
2681,2011-02-03,1006.3,9.9,2.9,4.9,10.163227313837787,1
2682,2011-02-04,998.8,13.3,7.8,6.1,10.163227313837787,1
2683,2011-02-05,1001.7,12.1,6.6,25.0,10.163227313837787,1
2684,2011-02-06,1002.7,12.2,6.5,11.8,10.163227313837787,1
2685,2011-02-07,1000.2,11.2,1.7,1.4,10.163227313837787,1
2686,2011-02-08,1008.8,10.7,-1.8,0.1,10.163227313837787,1
2687,2011-02-09,1003.1,12.2,6.9,6.9,10.163227313837787,1
2688,2011-02-10,1003.3,8.9,5.6,0.1,10.163227313837787,1
2689,2011-02-11,1001.5,10.6,4.7,1.1,10.163227313837787,1
2690,2011-02-12,997.1,9.0,0.1,0.1,10.163227313837787,1
2691,2011-02-13,987.5,8.9,1.6,0.9,10.163227313837787,1
2692,2011-02-14,988.0,7.5,0.4,0.0,10.163227313837787,0
2693,2011-02-15,979.4,7.3,3.4,11.7,10.163227313837787,1
2694,2011-02-16,984.6,8.7,-0.5,2.0,10.163227313837787,1
2695,2011-02-17,996.9,7.3,3.0,3.1,10.163227313837787,1
2696,2011-02-18,998.5,8.2,1.9,0.5,10.163227313837787,1
2697,2011-02-19,1000.0,13.1,2.3,0.0,10.163227313837787,0
2698,2011-02-20,1003.7,9.1,2.4,0.5,10.163227313837787,1
2699,2011-02-21,1003.8,11.2,5.1,3.0,10.163227313837787,1
2700,2011-02-22,1005.7,11.3,4.9,1.1,10.163227313837787,1
2701,2011-02-23,1005.9,14.1,9.2,0.4,10.163227313837787,1
2702,2011-02-24,1010.2,15.7,7.9,0.0,10.163227313837787,0
2703,2011-02-25,1010.0,13.9,8.9,0.3,10.163227313837787,1
2704,2011-02-26,1011.4,10.8,2.7,0.6,10.163227313837787,1
2705,2011-02-27,1020.3,10.3,1.3,0.9,10.163227313837787,1
2706,2011-02-28,1028.6,9.9,-0.8,0.0,10.163227313837787,0
2707,2011-03-01,1032.9,10.7,-2.2,0.0,10.163227313837787,0
2708,2011-03-02,1032.3,9.2,-3.5,0.0,10.163227313837787,0
2709,2011-03-03,1031.8,8.9,-3.1,0.0,10.163227313837787,0
2710,2011-03-04,1028.4,10.4,0.0,0.0,10.163227313837787,0
2711,2011-03-05,1026.4,9.1,5.2,0.0,10.163227313837787,0
2712,2011-03-06,1025.1,7.9,1.5,0.4,10.163227313837787,1
2713,2011-03-07,1021.9,10.6,-0.4,0.0,10.163227313837787,0
2714,2011-03-08,1012.2,10.5,-1.5,0.0,10.163227313837787,0
2715,2011-03-09,1005.1,11.5,4.1,1.2,10.163227313837787,1
2716,2011-03-10,1002.6,11.0,3.6,0.9,10.163227313837787,1
2717,2011-03-11,1000.9,9.6,2.7,9.6,10.163227313837787,1
2718,2011-03-12,992.6,12.1,2.2,0.0,10.163227313837787,0
2719,2011-03-13,996.8,9.1,0.3,0.0,10.163227313837787,0
2720,2011-03-14,1007.0,9.1,-0.7,0.1,10.163227313837787,1
2721,2011-03-15,1011.1,10.4,-0.1,3.0,10.163227313837787,1
2722,2011-03-16,1009.8,9.4,-1.4,0.0,10.163227313837787,0
2723,2011-03-17,1011.1,10.4,1.3,0.5,10.163227313837787,1
2724,2011-03-18,1019.8,11.9,-1.3,0.0,10.163227313837787,0
2725,2011-03-19,1023.7,12.8,0.8,0.6,10.163227313837787,1
2726,2011-03-20,1022.0,15.8,4.4,0.1,10.163227313837787,1
2727,2011-03-21,1027.3,15.0,4.9,0.1,10.163227313837787,1
2728,2011-03-22,1032.3,15.4,4.1,0.0,10.163227313837787,0
2729,2011-03-23,1033.9,14.5,1.3,0.0,10.163227313837787,0
2730,2011-03-24,1027.7,14.7,0.9,0.0,10.163227313837787,0
2731,2011-03-25,1017.8,11.9,1.8,0.0,10.163227313837787,0
2732,2011-03-26,1011.1,9.4,-0.7,0.0,10.163227313837787,0
2733,2011-03-27,1010.2,11.4,2.9,0.0,10.163227313837787,0
2734,2011-03-28,1009.2,10.9,1.3,0.0,10.163227313837787,0
2735,2011-03-29,1004.5,12.3,4.5,0.1,10.163227313837787,1
2736,2011-03-30,998.5,16.0,6.2,1.0,10.163227313837787,1
2737,2011-03-31,996.3,16.2,9.9,1.1,10.163227313837787,1
2738,2011-04-01,998.2,15.0,12.1,0.0,10.163227313837787,0
2739,2011-04-02,997.9,15.3,5.8,10.6,10.163227313837787,1
2740,2011-04-03,1006.0,12.7,4.3,0.4,10.163227313837787,1
2741,2011-04-04,1005.3,16.7,3.6,3.9,10.163227313837787,1
2742,2011-04-05,1005.8,18.1,10.8,3.7,10.163227313837787,1
2743,2011-04-06,1013.8,19.4,12.1,0.4,10.163227313837787,1
2744,2011-04-07,1021.2,16.4,6.3,0.3,10.163227313837787,1
2745,2011-04-08,1022.3,16.8,3.4,0.0,10.163227313837787,0
2746,2011-04-09,1017.4,19.3,7.4,0.0,10.163227313837787,0
2747,2011-04-10,1017.5,21.1,7.2,0.0,10.163227313837787,0
2748,2011-04-11,1020.0,13.9,3.9,0.3,10.163227313837787,1
2749,2011-04-12,1022.2,13.7,3.5,0.1,10.163227313837787,1
2750,2011-04-13,1012.2,13.9,6.1,2.3,10.163227313837787,1
2751,2011-04-14,1010.1,13.8,7.3,0.1,10.163227313837787,1
2752,2011-04-15,1013.3,15.6,9.1,0.0,10.163227313837787,0
2753,2011-04-16,1017.2,15.2,5.9,0.2,10.163227313837787,1
2754,2011-04-17,1018.8,13.5,1.8,0.0,10.163227313837787,0
2755,2011-04-18,1012.2,17.5,4.9,0.0,10.163227313837787,0
2756,2011-04-19,1009.2,17.3,3.8,0.0,10.163227313837787,0
2757,2011-04-20,1010.2,19.0,3.9,0.0,10.163227313837787,0
2758,2011-04-21,1006.1,18.8,8.1,0.0,10.163227313837787,0
2759,2011-04-22,1000.8,21.0,7.5,0.0,10.163227313837787,0
2760,2011-04-23,1008.3,16.6,5.3,0.0,10.163227313837787,0
2761,2011-04-24,1016.7,17.1,4.1,0.0,10.163227313837787,0
2762,2011-04-25,1022.5,13.0,6.3,0.0,10.163227313837787,0
2763,2011-04-26,1023.0,13.0,6.9,1.1,10.163227313837787,1
2764,2011-04-27,1021.3,15.9,3.5,0.0,10.163227313837787,0
2765,2011-04-28,1017.5,16.0,4.1,0.0,10.163227313837787,0
2766,2011-04-29,1011.6,16.4,3.2,0.0,10.163227313837787,0
2767,2011-04-30,1007.8,16.8,9.5,0.0,10.163227313837787,0
2768,2011-05-01,1006.2,16.9,8.8,0.0,10.163227313837787,0
2769,2011-05-02,1008.1,15.2,8.9,0.0,10.163227313837787,0
2770,2011-05-03,1010.6,13.6,7.2,0.0,10.163227313837787,0
2771,2011-05-04,1010.3,14.9,8.2,3.2,10.163227313837787,1
2772,2011-05-05,1005.9,15.2,10.4,0.9,10.163227313837787,1
2773,2011-05-06,1002.5,17.4,10.0,1.2,10.163227313837787,1
2774,2011-05-07,999.2,17.9,11.0,9.9,10.163227313837787,1
2775,2011-05-08,999.0,16.7,10.6,0.1,10.163227313837787,1
2776,2011-05-09,1005.5,17.4,11.2,0.3,10.163227313837787,1
2777,2011-05-10,1011.4,18.2,9.4,0.7,10.163227313837787,1
2778,2011-05-11,1013.9,16.3,8.3,1.3,10.163227313837787,1
2779,2011-05-12,1013.2,15.8,7.8,0.2,10.163227313837787,1
2780,2011-05-13,1012.6,13.5,5.8,4.5,10.163227313837787,1
2781,2011-05-14,1017.2,14.0,5.9,3.3,10.163227313837787,1
2782,2011-05-15,1019.5,14.7,5.9,1.0,10.163227313837787,1
2783,2011-05-16,1016.0,16.4,10.9,0.6,10.163227313837787,1
2784,2011-05-17,1010.2,16.6,11.7,0.3,10.163227313837787,1
2785,2011-05-18,1008.0,16.0,6.2,1.0,10.163227313837787,1
2786,2011-05-19,1011.1,14.4,4.3,0.1,10.163227313837787,1
2787,2011-05-20,1009.5,15.6,5.8,0.6,10.163227313837787,1
2788,2011-05-21,1004.7,16.0,4.7,4.9,10.163227313837787,1
2789,2011-05-22,1002.8,15.6,7.9,2.1,10.163227313837787,1
2790,2011-05-23,1005.0,14.8,6.3,3.3,10.163227313837787,1
2791,2011-05-24,1016.2,16.1,5.4,0.5,10.163227313837787,1
2792,2011-05-25,1007.8,15.1,8.4,0.5,10.163227313837787,1
2793,2011-05-26,1004.6,14.4,5.8,3.9,10.163227313837787,1
2794,2011-05-27,1010.8,13.9,4.8,0.5,10.163227313837787,1
2795,2011-05-28,1003.2,16.0,9.6,0.8,10.163227313837787,1
2796,2011-05-29,1000.6,17.3,9.4,0.2,10.163227313837787,1
2797,2011-05-30,1006.2,14.4,4.4,2.1,10.163227313837787,1
2798,2011-05-31,1014.2,17.4,3.8,0.1,10.163227313837787,1
2799,2011-06-01,1022.4,20.2,10.8,0.1,10.163227313837787,1
2800,2011-06-02,1028.4,20.7,9.5,0.0,10.163227313837787,0
2801,2011-06-03,1027.6,22.4,8.6,0.0,10.163227313837787,0
2802,2011-06-04,1020.8,19.2,9.0,0.0,10.163227313837787,0
2803,2011-06-05,1010.5,13.2,7.5,0.7,10.163227313837787,1
2804,2011-06-06,1000.0,15.9,5.0,0.0,10.163227313837787,0
2805,2011-06-07,992.4,14.9,7.7,2.1,10.163227313837787,1
2806,2011-06-08,997.9,15.9,6.6,3.6,10.163227313837787,1
2807,2011-06-09,1006.1,14.5,3.8,4.0,10.163227313837787,1
2808,2011-06-10,1009.1,14.0,1.9,1.1,10.163227313837787,1
2809,2011-06-11,1010.2,15.9,4.8,0.1,10.163227313837787,1
2810,2011-06-12,1001.3,11.9,4.6,10.6,10.163227313837787,1
2811,2011-06-13,1004.1,19.1,6.6,0.1,10.163227313837787,1
2812,2011-06-14,1008.2,18.8,4.4,0.0,10.163227313837787,0
2813,2011-06-15,1003.3,20.1,9.6,0.0,10.163227313837787,0
2814,2011-06-16,1001.2,17.4,7.0,2.3,10.163227313837787,1
2815,2011-06-17,994.5,16.0,8.2,8.1,10.163227313837787,1
2816,2011-06-18,996.3,17.7,7.4,5.2,10.163227313837787,1
2817,2011-06-19,1004.3,17.1,7.6,0.0,10.163227313837787,0
2818,2011-06-20,1002.9,17.9,6.0,8.5,10.163227313837787,1
2819,2011-06-21,997.9,18.9,10.9,2.6,10.163227313837787,1
2820,2011-06-22,1001.7,18.8,10.2,1.4,10.163227313837787,1
2821,2011-06-23,1010.7,17.9,8.7,0.5,10.163227313837787,1
2822,2011-06-24,1010.8,15.1,6.2,12.8,10.163227313837787,1
2823,2011-06-25,1009.3,22.8,15.0,0.3,10.163227313837787,1
2824,2011-06-26,1010.3,24.0,15.0,0.0,10.163227313837787,0
2825,2011-06-27,1010.2,17.8,9.4,0.0,10.163227313837787,0
2826,2011-06-28,1013.7,18.1,7.5,0.8,10.163227313837787,1
2827,2011-06-29,1018.0,17.7,6.6,1.9,10.163227313837787,1
2828,2011-06-30,1021.8,18.3,8.5,0.0,10.163227313837787,0
2829,2011-07-01,1020.5,17.5,8.1,0.0,10.163227313837787,0
2830,2011-07-02,1014.8,18.9,8.4,0.0,10.163227313837787,0
2831,2011-07-03,1011.2,20.2,8.2,0.0,10.163227313837787,0
2832,2011-07-04,1006.8,22.4,10.7,0.0,10.163227313837787,0
2833,2011-07-05,1000.4,21.5,12.6,1.8,10.163227313837787,1
2834,2011-07-06,992.4,18.2,8.6,5.7,10.163227313837787,1
2835,2011-07-07,989.2,19.4,8.3,0.3,10.163227313837787,1
2836,2011-07-08,994.0,16.4,10.8,6.6,10.163227313837787,1
2837,2011-07-09,1004.7,20.2,9.4,0.1,10.163227313837787,1
2838,2011-07-10,1012.6,18.8,10.9,0.0,10.163227313837787,0
2839,2011-07-11,1016.2,17.5,9.0,0.0,10.163227313837787,0
2840,2011-07-12,1016.4,18.5,10.0,0.0,10.163227313837787,0
2841,2011-07-13,1016.5,19.3,7.5,0.0,10.163227313837787,0
2842,2011-07-14,1014.7,22.3,8.6,0.3,10.163227313837787,1
2843,2011-07-15,1004.9,18.6,12.1,0.9,10.163227313837787,1
2844,2011-07-16,991.1,19.5,11.7,10.6,10.163227313837787,1
2845,2011-07-17,987.6,15.8,11.2,0.7,10.163227313837787,1
2846,2011-07-18,992.7,17.4,12.2,0.6,10.163227313837787,1
2847,2011-07-19,999.8,16.6,9.7,0.0,10.163227313837787,0
2848,2011-07-20,1006.0,16.5,9.4,0.3,10.163227313837787,1
2849,2011-07-21,1012.1,13.8,7.5,9.3,10.163227313837787,1
2850,2011-07-22,1013.8,17.8,6.4,0.0,10.163227313837787,0
2851,2011-07-23,1010.7,20.7,7.1,0.0,10.163227313837787,0
2852,2011-07-24,1006.8,21.9,11.9,0.0,10.163227313837787,0
2853,2011-07-25,1006.6,20.5,10.4,0.0,10.163227313837787,0
2854,2011-07-26,1011.6,20.5,13.5,0.6,10.163227313837787,1
2855,2011-07-27,1016.3,22.9,11.3,6.5,10.163227313837787,1
2856,2011-07-28,1019.6,17.2,12.7,2.0,10.163227313837787,1
2857,2011-07-29,1019.4,17.2,11.8,0.7,10.163227313837787,1
2858,2011-07-30,1013.3,20.5,10.6,0.0,10.163227313837787,0
2859,2011-07-31,1006.3,21.5,14.4,0.9,10.163227313837787,1
2860,2011-08-01,1005.5,18.7,13.5,0.1,10.163227313837787,1
2861,2011-08-02,1007.7,20.1,10.6,0.1,10.163227313837787,1
2862,2011-08-03,1006.1,19.8,10.1,0.0,10.163227313837787,0
2863,2011-08-04,1002.9,23.6,11.9,0.4,10.163227313837787,1
2864,2011-08-05,1005.4,18.1,8.0,0.0,10.163227313837787,0
2865,2011-08-06,998.5,17.6,10.3,11.8,10.163227313837787,1
2866,2011-08-07,995.3,17.6,10.1,2.0,10.163227313837787,1
2867,2011-08-08,1006.3,20.1,9.4,0.1,10.163227313837787,1
2868,2011-08-09,1018.1,18.1,7.6,0.0,10.163227313837787,0
2869,2011-08-10,1010.3,18.5,13.4,3.1,10.163227313837787,1
2870,2011-08-11,1001.7,21.5,15.4,1.7,10.163227313837787,1
2871,2011-08-12,1000.3,20.5,14.2,1.0,10.163227313837787,1
2872,2011-08-13,997.1,18.5,13.1,0.1,10.163227313837787,1
2873,2011-08-14,1002.0,19.1,10.6,0.2,10.163227313837787,1
2874,2011-08-15,1006.3,18.9,9.4,7.0,10.163227313837787,1
2875,2011-08-16,1007.2,19.9,8.6,0.7,10.163227313837787,1
2876,2011-08-17,1012.8,19.1,6.2,0.0,10.163227313837787,0
2877,2011-08-18,1012.0,17.2,7.9,7.6,10.163227313837787,1
2878,2011-08-19,1009.0,17.1,8.4,0.1,10.163227313837787,1
2879,2011-08-20,1006.6,18.7,9.4,0.0,10.163227313837787,0
2880,2011-08-21,1008.6,20.2,10.1,0.0,10.163227313837787,0
2881,2011-08-22,1013.7,18.6,7.1,0.0,10.163227313837787,0
2882,2011-08-23,1008.2,19.1,7.3,0.0,10.163227313837787,0
2883,2011-08-24,1002.8,18.8,9.4,0.2,10.163227313837787,1
2884,2011-08-25,999.4,17.6,8.6,2.1,10.163227313837787,1
2885,2011-08-26,1002.4,19.5,7.6,0.0,10.163227313837787,0
2886,2011-08-27,1008.0,17.8,9.2,3.8,10.163227313837787,1
2887,2011-08-28,1012.2,17.6,8.5,1.4,10.163227313837787,1
2888,2011-08-29,1014.4,16.2,5.4,0.0,10.163227313837787,0
2889,2011-08-30,1012.6,16.0,10.1,0.0,10.163227313837787,0
2890,2011-08-31,1010.7,15.9,7.2,0.0,10.163227313837787,0
2891,2011-09-01,1005.8,19.7,6.2,0.0,10.163227313837787,0
2892,2011-09-02,1000.3,19.4,14.6,0.5,10.163227313837787,1
2893,2011-09-03,997.7,16.9,7.4,6.3,10.163227313837787,1
2894,2011-09-04,996.4,15.9,6.5,2.5,10.163227313837787,1
2895,2011-09-05,997.2,16.2,8.8,4.6,10.163227313837787,1
2896,2011-09-06,994.3,16.5,12.1,3.8,10.163227313837787,1
2897,2011-09-07,1001.5,15.8,10.7,4.0,10.163227313837787,1
2898,2011-09-08,998.9,18.8,11.7,0.2,10.163227313837787,1
2899,2011-09-09,996.3,22.3,14.1,0.3,10.163227313837787,1
2900,2011-09-10,989.5,20.2,13.1,0.7,10.163227313837787,1
2901,2011-09-11,987.4,17.0,11.9,2.5,10.163227313837787,1
2902,2011-09-12,989.1,17.6,12.0,0.2,10.163227313837787,1
2903,2011-09-13,1003.1,15.8,9.5,0.4,10.163227313837787,1
2904,2011-09-14,1011.1,16.2,8.2,0.0,10.163227313837787,0
2905,2011-09-15,1012.0,17.1,10.4,0.0,10.163227313837787,0
2906,2011-09-16,1003.6,18.4,10.9,8.1,10.163227313837787,1
2907,2011-09-17,996.3,16.2,10.1,2.2,10.163227313837787,1
2908,2011-09-18,1000.7,15.6,10.1,1.5,10.163227313837787,1
2909,2011-09-19,1003.7,18.2,10.1,1.3,10.163227313837787,1
2910,2011-09-20,1007.4,15.0,7.0,0.0,10.163227313837787,0
2911,2011-09-21,1005.6,16.0,9.1,1.4,10.163227313837787,1
2912,2011-09-22,1010.6,17.2,8.4,0.3,10.163227313837787,1
2913,2011-09-23,1006.0,17.5,12.1,0.0,10.163227313837787,0
2914,2011-09-24,1002.7,18.8,10.4,0.1,10.163227313837787,1
2915,2011-09-25,1002.7,17.9,11.3,1.2,10.163227313837787,1
2916,2011-09-26,1010.7,18.2,7.2,0.0,10.163227313837787,0
2917,2011-09-27,1016.8,20.4,12.0,0.0,10.163227313837787,0
2918,2011-09-28,1013.5,25.6,12.5,0.0,10.163227313837787,0
2919,2011-09-29,1011.4,22.4,14.9,0.0,10.163227313837787,0
2920,2011-09-30,1011.7,21.5,14.8,15.2,10.163227313837787,1
2921,2011-10-01,1016.0,14.9,13.7,35.4,10.163227313837787,1
2922,2011-10-02,1014.3,18.8,13.9,1.3,10.163227313837787,1
2923,2011-10-03,1008.0,21.1,8.6,0.1,10.163227313837787,1
2924,2011-10-04,1009.5,16.4,8.8,0.0,10.163227313837787,0
2925,2011-10-05,1002.6,20.8,9.3,1.5,10.163227313837787,1
2926,2011-10-06,1006.3,13.2,6.4,1.4,10.163227313837787,1
2927,2011-10-07,1015.9,14.8,7.5,0.2,10.163227313837787,1
2928,2011-10-08,1016.5,19.5,8.6,0.2,10.163227313837787,1
2929,2011-10-09,1009.2,17.7,15.5,0.0,10.163227313837787,0
2930,2011-10-10,1005.7,16.9,15.1,2.5,10.163227313837787,1
2931,2011-10-11,1009.5,17.0,14.8,0.6,10.163227313837787,1
2932,2011-10-12,1015.2,19.1,12.6,0.2,10.163227313837787,1
2933,2011-10-13,1020.7,17.9,9.4,0.1,10.163227313837787,1
2934,2011-10-14,1019.2,16.3,6.7,0.2,10.163227313837787,1
2935,2011-10-15,1015.3,15.6,9.6,1.9,10.163227313837787,1
2936,2011-10-16,1013.0,15.1,6.3,0.1,10.163227313837787,1
2937,2011-10-17,1002.2,15.0,5.1,4.6,10.163227313837787,1
2938,2011-10-18,1005.4,12.0,4.8,0.2,10.163227313837787,1
2939,2011-10-19,1015.7,11.6,3.2,0.1,10.163227313837787,1
2940,2011-10-20,1017.5,11.5,2.5,0.0,10.163227313837787,0
2941,2011-10-21,1009.2,14.2,11.1,0.0,10.163227313837787,0
2942,2011-10-22,999.8,13.7,8.0,2.1,10.163227313837787,1
2943,2011-10-23,986.8,15.4,8.0,16.7,10.163227313837787,1
2944,2011-10-24,980.2,15.8,7.9,71.3,10.163227313837787,1
2945,2011-10-25,985.8,12.7,5.2,4.1,10.163227313837787,1
2946,2011-10-26,992.5,11.7,4.7,0.0,10.163227313837787,0
2947,2011-10-27,1002.8,12.9,3.7,0.0,10.163227313837787,0
2948,2011-10-28,1012.0,13.4,2.1,0.1,10.163227313837787,1
2949,2011-10-29,1005.0,16.5,10.6,4.4,10.163227313837787,1
2950,2011-10-30,1003.8,17.5,10.4,0.1,10.163227313837787,1
2951,2011-10-31,998.0,17.7,9.8,3.7,10.163227313837787,1
2952,2011-11-01,997.5,13.8,5.2,0.0,10.163227313837787,0
2953,2011-11-02,987.3,15.0,12.9,1.6,10.163227313837787,1
2954,2011-11-03,979.1,16.0,8.5,1.8,10.163227313837787,1
2955,2011-11-04,989.4,13.1,2.5,0.1,10.163227313837787,1
2956,2011-11-05,1007.3,9.9,2.2,0.1,10.163227313837787,1
2957,2011-11-06,1020.1,12.3,-1.0,0.0,10.163227313837787,0
2958,2011-11-07,1016.7,11.2,-1.7,0.0,10.163227313837787,0
2959,2011-11-08,1006.9,11.5,10.6,0.6,10.163227313837787,1
2960,2011-11-09,1001.9,15.7,9.4,0.2,10.163227313837787,1
2961,2011-11-10,1006.3,15.1,6.5,0.0,10.163227313837787,0
2962,2011-11-11,1001.6,13.8,10.8,10.4,10.163227313837787,1
2963,2011-11-12,1011.4,13.9,6.2,0.2,10.163227313837787,1
2964,2011-11-13,1016.4,15.2,12.5,0.0,10.163227313837787,0
2965,2011-11-14,1014.2,13.8,9.3,0.0,10.163227313837787,0
2966,2011-11-15,1010.8,12.7,6.8,0.0,10.163227313837787,0
2967,2011-11-16,1006.5,11.7,8.3,9.2,10.163227313837787,1
2968,2011-11-17,1002.5,14.0,5.3,1.1,10.163227313837787,1
2969,2011-11-18,1001.2,15.4,13.1,0.1,10.163227313837787,1
2970,2011-11-19,1005.9,13.6,11.6,0.0,10.163227313837787,0
2971,2011-11-20,1007.3,13.5,9.1,0.0,10.163227313837787,0
2972,2011-11-21,1006.8,12.5,6.6,0.0,10.163227313837787,0
2973,2011-11-22,1012.3,9.9,2.3,0.0,10.163227313837787,0
2974,2011-11-23,1014.0,13.2,9.6,0.0,10.163227313837787,0
2975,2011-11-24,1009.5,13.2,6.8,7.8,10.163227313837787,1
2976,2011-11-25,1013.9,8.9,5.3,0.3,10.163227313837787,1
2977,2011-11-26,1008.5,13.9,8.5,0.0,10.163227313837787,0
2978,2011-11-27,1009.3,13.7,4.2,4.5,10.163227313837787,1
2979,2011-11-28,1006.2,13.8,4.8,0.9,10.163227313837787,1
2980,2011-11-29,993.5,13.5,4.2,10.0,10.163227313837787,1
2981,2011-11-30,997.8,10.9,4.4,5.2,10.163227313837787,1
2982,2011-12-01,997.9,6.8,1.6,0.0,10.163227313837787,0
2983,2011-12-02,999.8,10.4,1.4,1.8,10.163227313837787,1
2984,2011-12-03,995.3,9.9,5.4,0.5,10.163227313837787,1
2985,2011-12-04,995.5,5.8,0.8,1.3,10.163227313837787,1
2986,2011-12-05,999.1,4.6,0.8,0.0,10.163227313837787,0
2987,2011-12-06,997.8,7.8,1.5,0.9,10.163227313837787,1
2988,2011-12-07,1002.1,6.3,3.2,0.2,10.163227313837787,1
2989,2011-12-08,999.1,11.2,1.8,3.7,10.163227313837787,1
2990,2011-12-09,1004.3,4.6,-0.1,0.0,10.163227313837787,0
2991,2011-12-10,1004.8,8.2,-0.2,0.1,10.163227313837787,1
2992,2011-12-11,996.5,8.5,2.4,2.6,10.163227313837787,1
2993,2011-12-12,983.6,10.2,2.7,3.3,10.163227313837787,1
2994,2011-12-13,974.7,5.8,1.1,2.1,10.163227313837787,1
2995,2011-12-14,980.1,5.2,1.2,3.2,10.163227313837787,1
2996,2011-12-15,987.4,5.2,-1.4,1.4,10.163227313837787,1
2997,2011-12-16,992.1,3.6,-1.9,0.1,10.163227313837787,1
2998,2011-12-17,1007.8,4.4,-0.1,0.1,10.163227313837787,1
2999,2011-12-18,1013.2,3.9,-0.4,0.0,10.163227313837787,0
3000,2011-12-19,1007.6,9.1,3.4,4.9,10.163227313837787,1
3001,2011-12-20,1009.5,10.6,4.9,4.2,10.163227313837787,1
3002,2011-12-21,1012.0,12.1,10.4,0.1,10.163227313837787,1
3003,2011-12-22,1012.8,13.0,9.4,0.0,10.163227313837787,0
3004,2011-12-23,1013.6,11.9,1.7,5.2,10.163227313837787,1
3005,2011-12-24,1017.2,10.1,2.8,0.6,10.163227313837787,1
3006,2011-12-25,1015.0,13.5,10.0,0.4,10.163227313837787,1
3007,2011-12-26,1019.2,13.6,10.0,0.0,10.163227313837787,0
3008,2011-12-27,1014.5,10.9,8.8,1.6,10.163227313837787,1
3009,2011-12-28,1012.0,9.4,3.5,1.8,10.163227313837787,1
3010,2011-12-29,1014.8,9.0,4.1,5.5,10.163227313837787,1
3011,2011-12-30,1008.5,11.9,4.7,3.5,10.163227313837787,1
3012,2011-12-31,998.3,13.2,9.7,0.0,10.163227313837787,0
3013,2012-01-01,992.1,10.3,2.7,2.0,10.163227313837787,1
3014,2012-01-02,992.1,7.4,1.4,3.4,10.163227313837787,1
3015,2012-01-03,991.0,12.0,3.1,5.4,10.163227313837787,1
3016,2012-01-04,1002.3,10.2,3.1,4.1,10.163227313837787,1
3017,2012-01-05,1006.1,10.0,4.2,6.6,10.163227313837787,1
3018,2012-01-06,1016.7,10.6,3.2,2.6,10.163227313837787,1
3019,2012-01-07,1017.2,8.7,5.7,0.0,10.163227313837787,0
3020,2012-01-08,1020.5,11.7,7.0,0.0,10.163227313837787,0
3021,2012-01-09,1021.7,10.1,5.5,0.6,10.163227313837787,1
3022,2012-01-10,1023.5,11.4,6.8,0.1,10.163227313837787,1
3023,2012-01-11,1022.6,12.2,9.7,0.3,10.163227313837787,1
3024,2012-01-12,1022.8,11.2,2.4,1.1,10.163227313837787,1
3025,2012-01-13,1027.0,6.7,-0.7,0.0,10.163227313837787,0
3026,2012-01-14,1020.2,7.3,-1.3,0.0,10.163227313837787,0
3027,2012-01-15,1014.5,6.4,4.9,0.0,10.163227313837787,0
3028,2012-01-16,1016.2,6.8,0.4,0.0,10.163227313837787,0
3029,2012-01-17,1014.1,11.2,2.5,0.0,10.163227313837787,0
3030,2012-01-18,1013.5,11.8,5.8,0.1,10.163227313837787,1
3031,2012-01-19,1013.3,8.1,4.0,2.0,10.163227313837787,1
3032,2012-01-20,1012.2,11.2,4.4,0.1,10.163227313837787,1
3033,2012-01-21,1008.1,10.8,5.6,0.2,10.163227313837787,1
3034,2012-01-22,1009.1,9.7,4.8,0.0,10.163227313837787,0
3035,2012-01-23,1014.0,8.2,2.0,0.1,10.163227313837787,1
3036,2012-01-24,1010.2,11.8,5.3,5.8,10.163227313837787,1
3037,2012-01-25,999.7,11.9,1.6,6.3,10.163227313837787,1
3038,2012-01-26,998.4,5.5,0.9,2.4,10.163227313837787,1
3039,2012-01-27,1013.7,6.6,0.9,0.9,10.163227313837787,1
3040,2012-01-28,1024.2,4.8,-1.3,0.4,10.163227313837787,1
3041,2012-01-29,1021.2,8.5,4.0,23.6,10.163227313837787,1
3042,2012-01-30,1017.2,5.0,3.9,1.0,10.163227313837787,1
3043,2012-01-31,1020.9,4.6,3.2,0.1,10.163227313837787,1
3044,2012-02-01,1028.9,4.4,-3.5,0.0,10.163227313837787,0
3045,2012-02-02,1031.3,4.2,-4.4,0.0,10.163227313837787,0
3046,2012-02-03,1030.6,5.7,-5.3,0.0,10.163227313837787,0
3047,2012-02-04,1022.5,9.2,1.3,3.9,10.163227313837787,1
3048,2012-02-05,1023.0,7.3,2.5,0.1,10.163227313837787,1
3049,2012-02-06,1028.2,9.5,4.5,0.3,10.163227313837787,1
3050,2012-02-07,1032.0,8.6,1.7,0.0,10.163227313837787,0
3051,2012-02-08,1032.3,5.5,3.1,0.0,10.163227313837787,0
3052,2012-02-09,1029.2,9.6,4.7,3.2,10.163227313837787,1
3053,2012-02-10,1026.3,9.6,6.7,1.3,10.163227313837787,1
3054,2012-02-11,1027.2,9.6,5.6,1.5,10.163227313837787,1
3055,2012-02-12,1030.3,7.9,3.7,0.0,10.163227313837787,0
3056,2012-02-13,1027.9,8.9,4.6,0.0,10.163227313837787,0
3057,2012-02-14,1026.9,9.4,5.1,0.0,10.163227313837787,0
